unitdid,opeid,Graduation_Rate,GR_Group_Low,GR_Group_LowToMedium,GR_Group_MediumToHigh,GR_Group_High,School_CDR,National_Average_CDR,Median_Total_Borrowing,Median_Monthly_Payment,Institution_Group
446729,32098859,10,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
446738,42098878,20.2,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
446747,42098879,12.2,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
446756,42098891,3.4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
446765,42098830,6.8,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
446774,03957300,13.3,0,17.7,32.2,100,19.5,13.4,8500,97.82,2
446783,03316301,78.3,0,62.5,77.6,100,19.3,13.4,19027,218.96,5
446792,03031405,11.9,0,37.3,56.7,100,26.9,13.4,14826,170.62,1
446808,03031406,44.4,0,37.3,56.7,100,26.9,13.4,14826,170.62,1
446817,02160307,47.8,0,17.7,32.2,100,28.6,13.4,21000,241.67,2
446835,03006801,66.2,0,17.7,32.2,100,23.5,13.4,10500,120.83,2
446844,03022602,63.5,0,17.7,32.2,100,23.9,13.4,17831,205.2,2
446853,02239203,72.2,0,62.5,77.6,100,11.1,13.4,9500,109.33,5
446880,02606801,22.7,0,17.7,32.2,100,24.2,13.4,14750,169.74,2
446899,10732918,38.6,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
446905,10732919,23,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
446914,10732931,23.8,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
446923,00732926,36.7,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
446932,03881300,-3,0,0,0,0,3.1,13.4,7859,90.44,4
446996,00826301,52.5,0,62.5,77.6,100,11.8,13.4,7500,86.31,5
447014,03939600,-2,0,24.1,50.1,100,15.7,13.4,7281,83.79,3
447023,03368301,75.6,0,62.5,77.6,100,20.5,13.4,5648,65,5
447050,04005300,-2,0,37.3,56.7,100,16.6,13.4,15312,176.21,1
447069,01162601,-2,0,37.3,56.7,100,21.6,13.4,20000,230.16,1
447102,02351901,-2,0,24.1,50.1,100,25.8,13.4,9500,109.33,3
447120,02306302,-2,0,24.1,50.1,100,21,13.4,8950,103,3
447148,01234300,57.4,0,62.5,77.6,100,20.6,13.4,10556,121.48,5
447157,00886501,57.9,0,62.5,77.6,100,14.8,13.4,10556,121.48,5
447166,02141100,32.3,0,62.5,77.6,100,24.2,13.4,12000,138.1,5
447175,02141103,32.8,0,62.5,77.6,100,24.2,13.4,12000,138.1,5
447209,03072303,55.9,0,62.5,77.6,100,31.3,13.4,9500,109.33,5
447218,00814604,61.5,0,62.5,77.6,100,26.8,13.4,9500,109.33,5
447227,02300105,50.3,0,62.5,77.6,100,25,13.4,9500,109.33,5
447236,02295002,64.7,0,24.1,50.1,100,29.6,13.4,9500,109.33,3
447245,00907906,65.8,0,62.5,77.6,100,31.6,13.4,9500,109.33,5
447254,00832801,63.2,0,62.5,77.6,100,10.2,13.4,5445,62.66,5
447263,02270802,78,0,17.7,32.2,100,6.9,13.4,15750,181.25,2
447272,02179928,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
447290,04051310,50,0,17.7,32.2,100,26.3,13.4,12668,145.78,2
447315,01049004,60.7,0,62.5,77.6,100,8,13.4,9500,109.33,5
447324,01049005,50,0,62.5,77.6,100,8,13.4,9500,109.33,5
447333,01049006,43.2,0,62.5,77.6,100,8,13.4,9500,109.33,5
447342,01049007,52.1,0,62.5,77.6,100,8,13.4,9500,109.33,5
447351,02120706,65.2,0,17.7,32.2,100,18.4,13.4,16565,190.63,2
447360,02245504,48.8,0,24.1,50.1,100,14.2,13.4,6916,79.59,3
447379,02306805,-2,0,24.1,50.1,100,25.7,13.4,9500,109.33,3
447388,02306806,64.7,0,62.5,77.6,100,25.7,13.4,9500,109.33,5
447397,02158413,33.3,0,17.7,32.2,100,14.1,13.4,14715,169.34,2
447403,00822105,55.1,0,62.5,77.6,100,14.3,13.4,20000,230.16,5
447421,02178501,61.3,0,17.7,32.2,100,23.8,13.4,12798,147.28,2
447430,03097801,90.3,0,62.5,77.6,100,15,13.4,7553,86.92,5
447449,03276301,66.7,0,62.5,77.6,100,,13.4,,,5
447458,03973300,49.5,0,37.3,56.7,100,17.9,13.4,32526,374.31,1
447467,03789301,59.1,0,62.5,77.6,100,19.4,13.4,3804,43.78,5
447476,00931305,16.7,0,24.1,50.1,100,29.5,13.4,9500,109.33,3
447485,01072774,-2,0,37.3,56.7,100,24.1,13.4,19750,227.28,1
447494,00466604,61.8,0,62.5,77.6,100,13.8,13.4,8104,93.26,5
447519,03429301,71.8,0,62.5,77.6,100,14.1,13.4,7691,88.51,5
447528,02170301,61.1,0,62.5,77.6,100,0,13.4,,,5
447582,03960300,4.5,0,17.7,32.2,100,25.7,13.4,6742,77.59,2
447591,03128101,69.7,0,62.5,77.6,100,20.2,13.4,7052,81.15,5
447625,02178502,68.1,0,24.1,50.1,100,23.8,13.4,12798,147.28,3
447634,02549005,-2,0,24.1,50.1,100,22.7,13.4,9452,108.77,3
447652,32098833,18.3,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
447661,52098870,16.3,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
447670,00464605,-2,0,17.7,32.2,100,17.1,13.4,19000,218.65,2
447689,04142900,-4,0,37.3,56.7,100,0,13.4,7515,86.48,1
447698,03617500,-3,0,0,0,0,16.6,13.4,,,4
447704,04059300,73.3,0,62.5,77.6,100,10,13.4,7550,86.89,5
447713,03974500,-2,0,62.5,77.6,100,4.5,13.4,11000,126.59,5
447722,04014400,86.5,0,62.5,77.6,100,46.2,13.4,4260,49.02,5
447731,04001300,64.9,0,62.5,77.6,100,28,13.4,3152,36.27,5
447759,03910400,72,0,62.5,77.6,100,19.6,13.4,8198,94.34,5
447768,03971300,-2,0,24.1,50.1,100,4.9,13.4,9500,109.33,3
447777,04057300,80.3,0,62.5,77.6,100,19.8,13.4,5495,63.24,5
447795,03962300,94.6,0,62.5,77.6,100,0,13.4,6625,76.24,5
447801,03995300,-3,0,0,0,0,0,13.4,11000,126.59,4
447810,04003300,70.5,0,62.5,77.6,100,12.6,13.4,9500,109.33,5
447829,04001400,43.9,0,62.5,77.6,100,50,13.4,14225,163.7,5
447838,03972300,34.1,0,62.5,77.6,100,,13.4,7500,86.31,5
447847,03986300,88.9,0,24.1,50.1,100,0,13.4,16056,184.77,3
447856,03911300,-2,0,62.5,77.6,100,,13.4,,,5
447865,04029300,70.6,0,62.5,77.6,100,33.3,13.4,4591,52.83,5
447874,03985300,98.8,0,62.5,77.6,100,31.9,13.4,7307,84.09,5
447883,04016500,53.8,0,62.5,77.6,100,33.3,13.4,9750,112.2,5
447892,03557300,30,0,62.5,77.6,100,23.5,13.4,10492,120.74,5
447908,03823300,66.7,0,62.5,77.6,100,,13.4,2194,25.25,5
447917,04021300,72.4,0,62.5,77.6,100,15.6,13.4,4019,46.25,5
447935,04038300,80.6,0,24.1,50.1,100,24.1,13.4,13583,156.31,3
447953,03752400,100,0,37.3,56.7,100,21,13.4,13000,149.6,1
447962,04040300,59.6,0,62.5,77.6,100,8.6,13.4,8708,100.21,5
447971,03965500,70.9,0,62.5,77.6,100,8.3,13.4,9500,109.33,5
447980,04006300,50,0,62.5,77.6,100,14.2,13.4,9500,109.33,5
447999,03970400,-2,0,62.5,77.6,100,19.1,13.4,9500,109.33,5
448008,03924300,57.7,0,62.5,77.6,100,35.7,13.4,9833,113.16,5
448017,03963300,82.1,0,62.5,77.6,100,5.8,13.4,8086,93.05,5
448026,04031300,78.8,0,62.5,77.6,100,2,13.4,9493,109.25,5
448035,03944300,66.7,0,62.5,77.6,100,8.3,13.4,7590,87.35,5
448044,03975300,100,0,62.5,77.6,100,0,13.4,7846,90.29,5
448053,03941400,85,0,62.5,77.6,100,15.6,13.4,5650,65.02,5
448071,03839300,95.2,0,62.5,77.6,100,12.8,13.4,9500,109.33,5
448080,04062300,21.4,0,62.5,77.6,100,58.8,13.4,3026,34.82,5
448105,03950500,80.3,0,62.5,77.6,100,17.2,13.4,3922,45.13,5
448114,03952300,-2,0,24.1,50.1,100,26.3,13.4,7917,91.11,3
448123,03965400,71.4,0,62.5,77.6,100,,13.4,,,5
448141,03920300,80.4,0,62.5,77.6,100,51.2,13.4,6500,74.8,5
448150,04035300,66.2,0,62.5,77.6,100,9,13.4,4057,46.69,5
448196,03987300,83.3,0,62.5,77.6,100,16.6,13.4,5118,58.9,5
448202,04045400,44.4,0,62.5,77.6,100,,13.4,3478,40.02,5
448211,04045300,18.9,0,62.5,77.6,100,,13.4,4500,51.79,5
448220,03909300,61.1,0,62.5,77.6,100,14.2,13.4,12070,138.9,5
448239,03463300,-2,0,37.3,56.7,100,0,13.4,32895,378.56,1
448248,03413300,78.2,0,62.5,77.6,100,,13.4,,,5
448257,04038400,85,0,62.5,77.6,100,14.2,13.4,9500,109.33,5
448266,03953300,52.6,0,62.5,77.6,100,,13.4,1829,21.05,5
448275,04028300,76.9,0,62.5,77.6,100,31.4,13.4,6679,76.86,5
448284,00254401,-2,0,37.3,56.7,100,4.8,13.4,16543,190.38,1
448309,00159101,21.8,0,37.3,56.7,100,11.8,13.4,20563,236.64,1
448345,04051304,-4,0,37.3,56.7,100,26.3,13.4,12668,145.78,1
448354,03122601,-2,0,24.1,50.1,100,24.2,13.4,9500,109.33,3
448372,02120707,50.9,0,17.7,32.2,100,18.4,13.4,16565,190.63,2
448406,03099801,45.6,0,62.5,77.6,100,21.4,13.4,9500,109.33,5
448415,00736200,30.6,0,17.7,32.2,100,19.8,13.4,16500,189.88,2
448424,02256201,81,0,62.5,77.6,100,23.3,13.4,8437,97.09,5
448433,02100505,63.1,0,62.5,77.6,100,16,13.4,19989,230.03,5
448442,00732931,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448451,00732972,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448460,00732951,30.2,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448479,00732927,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448488,10732912,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448497,00732922,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448503,10732910,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448512,10732909,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
448521,32098897,10,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448530,12098849,7.9,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448549,72098812,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448558,52098800,0,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448567,42098866,11.1,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448576,02179948,-4,0,17.7,32.2,100,13.4,13.4,9220,106.1,2
448585,00405719,-4,0,17.7,32.2,100,22.9,13.4,11421,131.43,2
448594,04111300,20.2,0,17.7,32.2,100,27.9,13.4,5050,58.12,2
448600,00486607,37.5,0,17.7,32.2,100,23.2,13.4,16500,189.88,2
448619,01242504,89.5,0,62.5,77.6,100,21.4,13.4,11805,135.85,5
448628,01162602,-4,0,37.3,56.7,100,21.6,13.4,20000,230.16,1
448646,03789302,58.9,0,62.5,77.6,100,19.4,13.4,3804,43.78,5
448655,02201803,-2,0,24.1,50.1,100,21.5,13.4,9500,109.33,3
448664,02614204,76.2,0,24.1,50.1,100,25.2,13.4,12185,140.23,3
448673,00869402,-4,0,17.7,32.2,100,14.2,13.4,9500,109.33,2
448707,02570402,63.5,0,62.5,77.6,100,,13.4,,,5
448716,02570403,66.8,0,62.5,77.6,100,,13.4,,,5
448734,02179930,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
448752,02594302,31.2,0,17.7,32.2,100,38.8,13.4,16609,191.14,2
448761,02594301,31.9,0,17.7,32.2,100,38.8,13.4,16609,191.14,2
448770,01162101,67.9,0,62.5,77.6,100,10,13.4,14600,168.02,5
448789,02616403,40.1,0,24.1,50.1,100,27.5,13.4,11125,128.03,3
448798,03077603,36.6,0,62.5,77.6,100,19.2,13.4,9500,109.33,5
448804,04094300,-2,0,37.3,56.7,100,6.2,13.4,12500,143.85,1
448822,32098811,-2,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448831,42098864,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
448840,00153701,30.5,0,37.3,56.7,100,9.8,13.4,17253,198.55,1
448859,02129003,73.3,0,17.7,32.2,100,7.4,13.4,16486,189.72,2
448877,01072776,-4,0,37.3,56.7,100,24.1,13.4,19750,227.28,1
448895,03422301,59.1,0,62.5,77.6,100,32,13.4,9390,108.06,5
448965,00887402,67.3,0,62.5,77.6,100,26.9,13.4,8132,93.58,5
448974,02074005,70.8,0,62.5,77.6,100,18.6,13.4,7924,91.19,5
448983,02104001,51,0,62.5,77.6,100,18.4,13.4,6862,78.97,5
449010,00927003,-4,0,37.3,56.7,100,26.5,13.4,17500,201.39,1
449038,00145942,-2,0,37.3,56.7,100,13.9,13.4,12000,138.1,1
449074,02217110,-2,0,24.1,50.1,100,14.2,13.4,9500,109.33,3
449083,03071601,84.9,0,24.1,50.1,100,8.4,13.4,7000,80.56,3
449092,03071602,99.3,0,24.1,50.1,100,8.4,13.4,7000,80.56,3
449117,00499201,57.7,0,24.1,50.1,100,20.2,13.4,9500,109.33,3
449126,00307602,55.8,0,24.1,50.1,100,,13.4,,,3
449135,03112107,71.6,0,24.1,50.1,100,,13.4,,,3
449144,03112105,77.1,0,62.5,77.6,100,,13.4,,,5
449153,03112106,81.4,0,62.5,77.6,100,,13.4,,,5
449162,01049008,28,0,62.5,77.6,100,8,13.4,9500,109.33,5
449171,01049009,46.7,0,62.5,77.6,100,8,13.4,9500,109.33,5
449180,01049010,55.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
449199,01049011,42.5,0,62.5,77.6,100,8,13.4,9500,109.33,5
449205,01049012,46.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
449214,01049013,57.9,0,62.5,77.6,100,8,13.4,9500,109.33,5
449223,01049014,33.3,0,62.5,77.6,100,8,13.4,9500,109.33,5
449232,01049016,34.7,0,62.5,77.6,100,8,13.4,9500,109.33,5
449241,01049015,46.4,0,62.5,77.6,100,8,13.4,9500,109.33,5
449250,03128102,90.1,0,62.5,77.6,100,20.2,13.4,7052,81.15,5
449269,00982804,55,0,62.5,77.6,100,30.7,13.4,9500,109.33,5
449278,02289801,56.9,0,62.5,77.6,100,28.9,13.4,9500,109.33,5
449302,00931310,3.3,0,17.7,32.2,100,29.5,13.4,9500,109.33,2
449311,00928401,59.7,0,62.5,77.6,100,26.4,13.4,7012,80.69,5
449320,00750602,69.8,0,62.5,77.6,100,32.1,13.4,14750,169.74,5
449339,03819300,-2,0,37.3,56.7,100,7.2,13.4,5102,58.71,1
449348,03894300,-2,0,17.7,32.2,100,0,13.4,,,2
449357,03999300,-2,0,62.5,77.6,100,28.1,13.4,20000,230.16,5
449366,04092400,91,0,62.5,77.6,100,6.4,13.4,13679,157.42,5
449375,04116000,87.1,0,62.5,77.6,100,8.1,13.4,9500,109.33,5
449384,04076400,100,0,62.5,77.6,100,6,13.4,24166,278.1,5
449393,04115300,76.5,0,62.5,77.6,100,5.5,13.4,3500,40.28,5
449418,04109300,60.6,0,62.5,77.6,100,27.5,13.4,5000,57.54,5
449436,04056300,94.4,0,62.5,77.6,100,25,13.4,7690,88.5,5
449445,04114500,76.3,0,62.5,77.6,100,15.7,13.4,8654,99.59,5
449454,04093300,-2,0,24.1,50.1,100,15.6,13.4,10667,122.76,3
449463,04104300,87.8,0,62.5,77.6,100,20,13.4,9500,109.33,5
449472,03702300,70,0,62.5,77.6,100,10.3,13.4,6333,72.88,5
449481,03888300,-3,0,0,0,0,0,13.4,8625,99.26,4
449490,04106300,67.7,0,62.5,77.6,100,10.8,13.4,6598,75.93,5
449506,03696400,-2,0,24.1,50.1,100,14,13.4,11012,126.73,3
449524,04116600,85.7,0,24.1,50.1,100,3,13.4,14972,172.3,3
449533,04105400,75.5,0,62.5,77.6,100,10,13.4,3500,40.28,5
449551,04091300,-2,0,62.5,77.6,100,23,13.4,6333,72.88,5
449579,03999400,-3,0,0,0,0,0,13.4,,,4
449597,04038700,41.7,0,62.5,77.6,100,25.9,13.4,9500,109.33,5
449603,04100300,82.8,0,62.5,77.6,100,16.2,13.4,9500,109.33,5
449612,04112300,-2,0,17.7,32.2,100,4.7,13.4,20706,238.29,2
449658,04081300,-3,0,37.3,56.7,100,,13.4,,,1
449667,03773300,80.6,0,62.5,77.6,100,0,13.4,9500,109.33,5
449676,04043300,-2,0,62.5,77.6,100,0,13.4,2967,34.14,5
449685,04102300,76.8,0,62.5,77.6,100,39.6,13.4,,,5
449700,04117300,75.4,0,62.5,77.6,100,22.5,13.4,9500,109.33,5
449719,04118300,91,0,62.5,77.6,100,26.2,13.4,9400,108.18,5
449728,04060300,93.3,0,62.5,77.6,100,0,13.4,13978,160.86,5
449746,04107300,90.6,0,62.5,77.6,100,,13.4,,,5
449755,04030300,-2,0,62.5,77.6,100,18.1,13.4,,,5
449764,03982300,20,0,37.3,56.7,100,9.5,13.4,21740,250.18,1
449773,04089400,80.9,0,62.5,77.6,100,26.7,13.4,7283,83.81,5
449782,04117900,70,0,62.5,77.6,100,15.3,13.4,5000,57.54,5
449791,03944400,56.3,0,62.5,77.6,100,39.8,13.4,6331,72.86,5
449807,04036300,76,0,62.5,77.6,100,14.8,13.4,7917,91.11,5
449816,04054300,41,0,62.5,77.6,100,,13.4,,,5
449825,04118100,83.3,0,62.5,77.6,100,3.7,13.4,9500,109.33,5
449852,04118600,34.4,0,62.5,77.6,100,35.1,13.4,12460,143.39,5
449861,04117400,52.9,0,62.5,77.6,100,33.3,13.4,4228,48.66,5
449870,03696300,0,0,37.3,56.7,100,16.6,13.4,,,1
449898,01303908,-4,0,37.3,56.7,100,21.5,13.4,9098,104.7,1
449904,02248204,40.6,0,62.5,77.6,100,41.5,13.4,9500,109.33,5
449913,00887403,63.2,0,62.5,77.6,100,26.9,13.4,8132,93.58,5
449940,03342401,-2,0,62.5,77.6,100,,13.4,,,5
449959,02531805,77.4,0,62.5,77.6,100,20.7,13.4,11667,134.26,5
449968,02531804,56.2,0,62.5,77.6,100,20.7,13.4,11667,134.26,5
449977,02531806,73.7,0,62.5,77.6,100,20.7,13.4,11667,134.26,5
449986,04158200,71.4,0,62.5,77.6,100,0,13.4,7299,84,5
449995,02149901,72.4,0,62.5,77.6,100,30,13.4,10201,117.39,5
450003,00307603,45.2,0,17.7,32.2,100,,13.4,,,2
450012,03740401,69.1,0,62.5,77.6,100,18.1,13.4,17298,199.07,5
450021,03294301,62.5,0,24.1,50.1,100,15.9,13.4,9500,109.33,3
450049,04051305,-4,0,17.7,32.2,100,26.3,13.4,12668,145.78,2
450058,01031904,75.1,0,24.1,50.1,100,15.4,13.4,8455,97.3,3
450067,01031905,65.3,0,24.1,50.1,100,15.4,13.4,8455,97.3,3
450076,03493301,55.3,0,62.5,77.6,100,24.2,13.4,7155,82.34,5
450085,00927004,-4,0,37.3,56.7,100,26.5,13.4,17500,201.39,1
450094,02179945,-4,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
450119,03422501,32.4,0,62.5,77.6,100,16.2,13.4,8470,97.47,5
450128,03422601,59.3,0,24.1,50.1,100,21.4,13.4,9499,109.31,3
450146,03187301,25,0,62.5,77.6,100,16.2,13.4,15220,175.15,5
450155,02239204,-2,0,17.7,32.2,100,11.1,13.4,9500,109.33,2
450173,03549301,-2,0,24.1,50.1,100,27,13.4,9500,109.33,3
450182,02283804,70.5,0,62.5,77.6,100,22.6,13.4,9500,109.33,5
450191,03010610,40,0,17.7,32.2,100,21.1,13.4,13000,149.6,2
450207,00732952,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450216,10732923,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450225,00732961,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450234,10732925,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450243,00732939,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450252,10732902,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450261,00732945,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450270,00732933,-4,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
450289,03010606,-4,0,24.1,50.1,100,21.1,13.4,13000,149.6,3
450298,00145948,-4,0,37.3,56.7,100,13.9,13.4,12000,138.1,1
450377,00145953,-4,0,37.3,56.7,100,13.9,13.4,12000,138.1,1
450386,02158416,30.3,0,17.7,32.2,100,14.1,13.4,14715,169.34,2
450395,03626301,72.5,0,62.5,77.6,100,8.7,13.4,7917,91.11,5
450401,03367401,-2,0,24.1,50.1,100,26.1,13.4,9790,112.66,3
450429,01116601,-4,0,17.7,32.2,100,19.3,13.4,16041,184.6,2
450447,03031409,-4,0,37.3,56.7,100,26.9,13.4,14826,170.62,1
450456,52098836,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
450465,03031408,-4,0,17.7,32.2,100,26.9,13.4,14826,170.62,2
450474,62098818,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
450483,32098812,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
450492,42098870,-4,0,37.3,56.7,100,26.4,13.4,11750,135.22,1
450508,01072786,-4,0,37.3,56.7,100,24.1,13.4,19750,227.28,1
450517,01072780,-4,0,37.3,56.7,100,24.1,13.4,19750,227.28,1
450526,02179932,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
450535,02179914,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
450544,02179929,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
450553,02069302,28.4,0,62.5,77.6,100,27.4,13.4,15221,175.16,5
450571,00869414,-4,0,17.7,32.2,100,14.2,13.4,9500,109.33,2
450580,01054201,48.6,0,62.5,77.6,100,13.4,13.4,11369,130.83,5
450599,01102101,33.9,0,62.5,77.6,100,14.4,13.4,12100,139.25,5
450605,01054301,48.9,0,62.5,77.6,100,13.1,13.4,10367,119.3,5
450614,00902501,63.3,0,62.5,77.6,100,16.1,13.4,12628,145.32,5
450623,00978301,53.1,0,62.5,77.6,100,14.4,13.4,9500,109.33,5
450632,04123900,-2,0,62.5,77.6,100,13.6,13.4,6861,78.96,5
450641,00864501,80,0,62.5,77.6,100,19.8,13.4,9205,105.93,5
450650,03808300,79.2,0,62.5,77.6,100,8.8,13.4,7917,91.11,5
450669,02559404,60.4,0,62.5,77.6,100,32.1,13.4,12124,139.52,5
450678,02559405,72.5,0,62.5,77.6,100,32.1,13.4,12124,139.52,5
450696,00974803,-2,0,24.1,50.1,100,25.6,13.4,12000,138.1,3
450702,00974804,-2,0,24.1,50.1,100,25.6,13.4,12000,138.1,3
450720,03232306,61.7,0,62.5,77.6,100,30.3,13.4,9546,109.86,5
450739,03232307,74.6,0,62.5,77.6,100,30.3,13.4,9546,109.86,5
450757,02179601,66.7,0,62.5,77.6,100,25.2,13.4,9500,109.33,5
450766,00275125,-4,0,37.3,56.7,100,6.6,13.4,22404,257.83,1
450775,02584201,73.8,0,62.5,77.6,100,25.9,13.4,7985,91.89,5
450784,01049017,44.4,0,62.5,77.6,100,8,13.4,9500,109.33,5
450793,01049018,52.1,0,62.5,77.6,100,8,13.4,9500,109.33,5
450809,01049021,30.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
450818,01049019,29.5,0,62.5,77.6,100,8,13.4,9500,109.33,5
450827,01049024,55.3,0,62.5,77.6,100,8,13.4,9500,109.33,5
450836,01049020,37.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
450845,01049023,50.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
450854,01049022,58.8,0,62.5,77.6,100,8,13.4,9500,109.33,5
450863,01049026,30.2,0,62.5,77.6,100,8,13.4,9500,109.33,5
450872,01049027,54.5,0,62.5,77.6,100,8,13.4,9500,109.33,5
450881,01049025,45.9,0,62.5,77.6,100,8,13.4,9500,109.33,5
450933,04121500,22.5,0,37.3,56.7,100,8.6,13.4,10500,120.83,1
450942,04131400,-3,0,0,0,0,3.8,13.4,,,4
450951,04120900,72.7,0,62.5,77.6,100,13.5,13.4,9500,109.33,5
450960,04132700,-2,0,24.1,50.1,100,14.8,13.4,6323,72.77,3
450979,04127900,71.7,0,37.3,56.7,100,2.5,13.4,9500,109.33,1
450988,04092300,89.4,0,62.5,77.6,100,,13.4,,,5
451006,04119200,70.8,0,62.5,77.6,100,46.1,13.4,9500,109.33,5
451015,04134500,67.8,0,62.5,77.6,100,35.7,13.4,6316,72.68,5
451024,04023400,77.8,0,62.5,77.6,100,0,13.4,,,5
451033,04125100,-2,0,62.5,77.6,100,0,13.4,,,5
451042,04128800,78.1,0,62.5,77.6,100,31.5,13.4,11500,132.34,5
451051,04130700,75,0,62.5,77.6,100,0,13.4,5793,66.67,5
451060,04127400,45.7,0,37.3,56.7,100,15.6,13.4,36006,414.36,1
451079,04133500,-3,0,0,0,0,0,13.4,,,4
451088,04132200,-2,0,24.1,50.1,100,,13.4,9500,109.33,3
451097,04126900,80.7,0,62.5,77.6,100,7.4,13.4,3340,38.44,5
451103,04128400,91.1,0,62.5,77.6,100,0,13.4,4400,50.64,5
451112,04131900,-2,0,24.1,50.1,100,,13.4,9500,109.33,3
451121,04120400,50,0,62.5,77.6,100,22.7,13.4,9836,113.19,5
451130,03939300,-3,0,0,0,0,0,13.4,,,4
451149,04119400,69.8,0,62.5,77.6,100,13.6,13.4,9500,109.33,5
451158,04134800,77.8,0,62.5,77.6,100,20.8,13.4,9500,109.33,5
451167,04130400,55.8,0,62.5,77.6,100,13.3,13.4,4945,56.91,5
451194,03720300,96.6,0,62.5,77.6,100,0,13.4,7652,88.06,5
451200,04089300,100,0,62.5,77.6,100,7.6,13.4,9292,106.93,5
451219,04117500,82.6,0,62.5,77.6,100,50,13.4,4967,57.16,5
451228,04121000,-2,0,62.5,77.6,100,37.5,13.4,5633,64.82,5
451237,04132900,80,0,62.5,77.6,100,16.6,13.4,9500,109.33,5
451246,04120700,9.1,0,62.5,77.6,100,,13.4,,,5
451255,04116900,91.7,0,62.5,77.6,100,23.5,13.4,6046,69.58,5
451264,04128000,81.4,0,62.5,77.6,100,25,13.4,6500,74.8,5
451282,04121100,43.9,0,62.5,77.6,100,0,13.4,5500,63.29,5
451291,03968300,-2,0,62.5,77.6,100,22.2,13.4,7600,87.46,5
451307,04138400,65.7,0,62.5,77.6,100,10,13.4,9500,109.33,5
451316,04133300,55.6,0,62.5,77.6,100,0,13.4,8000,92.06,5
451325,04127000,66.7,0,62.5,77.6,100,100,13.4,8100,93.22,5
451334,04037500,75.9,0,62.5,77.6,100,8.8,13.4,9500,109.33,5
451343,04131300,53.8,0,62.5,77.6,100,25,13.4,3500,40.28,5
451352,03555300,93.9,0,62.5,77.6,100,16.1,13.4,6598,75.93,5
451361,04125000,93.8,0,62.5,77.6,100,0,13.4,6333,72.88,5
451370,04123400,-2,0,37.3,56.7,100,,13.4,,,1
451404,04115500,20.8,0,37.3,56.7,100,,13.4,,,1
451413,01161700,-2,0,62.5,77.6,100,0,13.4,15057,173.28,5
451422,04123200,97.1,0,62.5,77.6,100,16,13.4,17416,200.42,5
451431,04123300,-2,0,62.5,77.6,100,7.1,13.4,9500,109.33,5
451440,03809400,84.7,0,62.5,77.6,100,27.7,13.4,3295,37.92,5
451459,04117700,85.7,0,62.5,77.6,100,0,13.4,4154,47.8,5
451468,03837300,84.8,0,62.5,77.6,100,16.6,13.4,12442,143.18,5
